Ind_ID,tape,Site_name,mass_day10,purge_time_1,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2
9,white,Grant,6.672,,2017-09-12,2017-09-02,10,Apple,7000,10:33:28,8.96E-02,6.506,,,,,,10w9,,,,,,,,,
10,white,Ferris,5.729,,2017-09-12,2017-09-02,10,Apple,7000,10:34:58,8.45E-02,5.524,,,,,,10w10,,,,,,,,,
11,white,Grant,7.398,,2017-09-12,2017-09-02,10,Apple,7000,10:36:14,8.46E-02,6.86,,,,,,10w11,,,,,,,,,
12,white,Ferris,5.436,,2017-09-12,2017-09-02,10,Apple,7000,10:37:53,5.45E-02,5.221,,,,,,10w12,2017-10-03,31,A4,fly,10,10:26,,,
13,white,Ferris,7.757,,2017-09-12,2017-09-02,10,Apple,7000,10:39:26,0.4605452,7.423,,,,,,10w13,,,,,,,,,
14,white,Ferris,6.491,,2017-09-12,2017-09-02,10,Apple,7000,10:40:50,1.115555,6.293,,,,,,10w14,,,,,,,,,
15,white,Ferris,8.046,,2017-09-12,2017-09-02,10,Apple,7000,10:42:19,6.69E-02,7.647,,,,,,10w15,,,,,,,,,
16,white,Grant,9.538,,2017-09-12,2017-09-02,10,Apple,7000,10:43:49,9.25E-02,9.045,,,,,,10w16,,,,,,,,,
17,white,Milford,11.049,,2017-09-12,2017-09-02,10,Haw,7000,10:45:14,0.1119564,10.134,,,,,,10w17,,,,,,,,,
18,white,Grant,6.876,,2017-09-12,2017-09-02,10,Apple,7000,10:46:32,5.98E-02,6.572,,,,,,10w18,,,,,,,,,
19,white,Grant,8.051,,2017-09-12,2017-09-02,10,Apple,7000,10:48:08,5.28E-02,7.655,,,,,,10w19,,,,,,,,,
20,white,Ferris,5.784,,2017-09-12,2017-09-02,10,Apple,7000,10:49:42,0.4064779,5.551,,,,,,10w20,,,,,,,,,
21,white,Grant,10.787,,2017-09-12,2017-09-02,10,Apple,7000,10:51:18,0.6377373,10.074,,,,,,10w21,,,,,,,,,
22,white,Grant,6.729,,2017-09-12,2017-09-02,10,Apple,7000,10:52:49,2.42E-02,6.274,,,,,,10w22,,,,,,,,,
23,white,Grant,6.189,,2017-09-12,2017-09-02,10,Apple,7000,10:54:07,0.0809904,5.9,,,,,,10w23,,,,,,,,,
24,white,Grant,4.855,,2017-09-12,2017-09-02,10,Apple,7000,10:55:34,7.07E-02,4.758,,,,,,10w24,,,,,,,,,
25,white,Grant,4.999,,2017-09-12,2017-09-02,10,Apple,7000,10:56:54,7.26E-02,4.915,,,,,,10w25,,,,,,,,,
26,white,Ferris,4.807,,2017-09-12,2017-09-02,10,Apple,7000,10:58:18,0.4221001,4.64,,,,,killed,10w26,,,,,,,,,
27,white,Grant,7.202,,2017-09-12,2017-09-02,10,Apple,7000,10:59:42,8.05E-02,6.904,,,,,,10w27,,,,,,,,,
28,white,Ferris,5.534,,2017-09-12,2017-09-02,10,Apple,7000,11:00:55,4.53E-02,5.164,,,,,,10w28,,,,,,,,,
29,white,Grant,7.289,,2017-09-12,2017-09-02,10,Apple,7000,11:02:13,5.67E-02,6.815,,,,,,10w29,,,,,,,,,
30,white,Milford,12.612,,2017-09-12,2017-09-02,10,Haw,7000,11:03:35,0.1976632,11.564,,,,,,10w30,,,,,,,,,
31,white,Ferris,4.321,,2017-09-12,2017-09-02,10,Apple,7000,11:05:02,0.1332797,2.641,,,,,,10w31,,,,,,,,,
32,white,Milford,11.546,,2017-09-12,2017-09-02,10,Haw,7000,11:06:21,0.1042874,10.535,,,,,,10w32,,,,,,,,,
33,white,Grant,9.52,,2017-09-12,2017-09-02,10,Apple,7000,11:07:42,0.7466366,9.109,,,,,,10w33,,,,,,,,,
34,white,Ferris,7.676,,2017-09-12,2017-09-02,10,Apple,7000,11:09:14,6.09E-02,7.48,,,,,,10w34,,,,,,,,,
35,white,Grant,4.798,,2017-09-12,2017-09-02,10,Apple,7000,11:10:36,5.42E-02,4.594,,,,,,10w35,,,,,,,,,
36,white,Grant,3.421,,2017-09-12,2017-09-02,10,Apple,7000,11:11:49,5.11E-02,3.311,,,,,,10w36,,,,,,,,,
37,white,Milford,8.564,,2017-09-12,2017-09-02,10,Haw,7000,11:12:57,6.86E-02,7.907,,,,,,10w37,,,,,,,,,
38,white,Grant,9.841,,2017-09-12,2017-09-02,10,Apple,7000,11:14:35,0.1070225,9.651,,,,,,10w38,,,,,,,,,
39,white,Milford,8.241,,2017-09-12,2017-09-02,10,Haw,7000,11:16:19,7.03E-02,7.703,,,,,,10w39,,,,,,,,,
40,white,Ferris,7.035,,2017-09-12,2017-09-02,10,Apple,7000,11:17:51,0.052362,6.676,,,,,,10w40,,,,,,,,,
41,white,Ferris,6.44,,2017-09-12,2017-09-02,10,Apple,7000,11:19:13,0.0640958,5.777,,,,,,10w41,,,,,,,,,
42,white,Ferris,8.138,,2017-09-12,2017-09-02,10,Apple,7000,11:20:35,6.74E-02,7.925,,,,,,10w42,,,,,,,,,
43,white,Ferris,9.133,,2017-09-12,2017-09-02,10,Apple,7000,11:21:50,0.2114387,8.881,,,,,,10w43,,,,,,,,,
44,white,Ferris,7.573,,2017-09-12,2017-09-02,10,Apple,7000,11:23:22,6.18E-02,7.504,,,,,,10w44,,,,,,,,,
45,white,Grant,5.46,,2017-09-12,2017-09-02,10,Apple,7000,11:24:38,3.64E-02,5.205,,,,,,10w45,,,,,,,,,
46,white,Milford,11.512,,2017-09-12,2017-09-02,10,Haw,7000,11:25:54,0.3140071,10.791,,,,,,10w46,,,,,,,,,
47,white,Ferris,7.277,,2017-09-12,2017-09-02,10,Apple,7000,11:27:21,9.03E-02,6.959,,,,,,10w47,,,,,,,,,
48,white,Grant,6.804,,2017-09-12,2017-09-02,10,Apple,7000,11:28:35,4.67E-02,6.535,,,,,,10w48,,,,,,,,,
49,white,Grant,6.624,,2017-09-12,2017-09-02,10,Apple,7000,11:29:51,0.7747632,6.162,,,,,syringe dirty,10w49,,,,,,,,,
50,white,Ferris,9.493,,2017-09-12,2017-09-02,10,Apple,7000,11:31:17,9.96E-02,8.877,,,,,,10w50,,,,,,,,,
51,white,Ferris,10.269,,2017-09-12,2017-09-02,10,Apple,7000,11:32:35,0.5536874,9.638,,,,,,10w51,,,,,,,,,
52,white,Grant,5.568,,2017-09-12,2017-09-02,10,Apple,7000,11:34:02,7.12E-02,5.287,,,,,,10w52,,,,,,,,,
53,white,Grant,7.381,,2017-09-12,2017-09-02,10,Apple,7000,11:35:37,0.5479736,6.962,,,,,,10w53,,,,,,,,,
54,white,Ferris,5.973,,2017-09-12,2017-09-02,10,Apple,7000,11:37:05,0.3376071,5.536,,,,,,10w54,,,,,,,,,
55,white,Ferris,8.125,,2017-09-12,2017-09-02,10,Apple,7000,11:38:30,0.0537255,7.946,,,,,,10w55,,,,,,,,,
56,white,Ferris,8.226,,2017-09-12,2017-09-02,10,Apple,7000,11:39:50,4.36E-02,7.693,,,,,,10w56,,,,,,,,,
57,white,Ferris,6.308,,2017-09-12,2017-09-02,10,Apple,7000,11:41:19,6.69E-02,5.878,,,,,,10w57,,,,,,,,,
58,white,Milford,12.806,,2017-09-12,2017-09-02,10,Haw,7000,11:42:41,0.4945533,11.809,,,,,,10w58,,,,,,,,,
59,white,Ferris,4.347,,2017-09-12,2017-09-02,10,Apple,7000,11:44:06,0.3408822,4.181,,,,,,10w59,,,,,,,,,
60,white,Milford,8.411,,2017-09-12,2017-09-02,10,Haw,7000,11:45:22,6.36E-02,7.654,,,,,killed,10w60,,,,,,,,,
61,white,Ferris,4.461,,2017-09-12,2017-09-02,10,Apple,7000,11:49:18,0.100513,4.377,,,,,,10w61,,,,,,,,,
62,white,Ferris,6.98,,2017-09-12,2017-09-02,10,Apple,7000,11:50:42,5.38E-02,6.818,,,,,,10w62,,,,,,,,,
63,white,Ferris,7.376,,2017-09-12,2017-09-02,10,Apple,7000,11:52:09,8.33E-02,6.813,,,,,,10w63,,,,,,,,,
64,white,Grant,9.447,,2017-09-12,2017-09-02,10,Apple,7000,11:53:28,8.22E-02,8.873,,,,,,10w64,,,,,,,,,
65,white,Ferris,8.86,,2017-09-12,2017-09-02,10,Apple,7000,11:54:47,8.63E-02,8.642,,,,,,10w65,,,,,,,,,
66,white,Grant,4.324,,2017-09-12,2017-09-02,10,Apple,7000,11:55:59,0.303327,4.156,,,,,,10w66,,,,,,,,,
67,white,Grant,9.318,,2017-09-12,2017-09-02,10,Apple,7000,11:57:23,5.40E-02,8.561,,,,,,10w67,,,,,,,,,
68,white,Milford,7.926,,2017-09-12,2017-09-02,10,Haw,7000,11:58:39,9.81E-02,7.368,,,,,,10w68,,,,,,,,,
69,white,Grant,5.163,,2017-09-12,2017-09-02,10,Apple,7000,12:00:00,6.20E-02,5.101,,,,,,10w69,,,,,,,,,
70,white,Ferris,11.415,,2017-09-12,2017-09-02,10,Apple,7000,12:01:16,0.7161068,10.764,,,,,,10w70,,,,,,,,,
71,white,Grant,5.979,,2017-09-12,2017-09-02,10,Apple,7000,12:02:24,0.1017159,5.822,,,,,,10w71,,,,,,,,,
72,white,Grant,6.666,,2017-09-12,2017-09-02,10,Apple,7000,12:04:02,5.70E-02,2.265,,,,,smushed by purging ,10w72,,,,,,,,,
73,white,Grant,7.782,,2017-09-12,2017-09-02,10,Apple,7000,12:05:37,9.61E-02,7.318,,,,,,10w73,2017-10-02,30,C6,fly,29,11:23,,,
74,white,Milford,11.997,,2017-09-12,2017-09-02,10,Haw,7000,12:07:18,5.71E-02,11.161,,,,,,10w74,,,,,,,,,
75,white,Grant,8.53,,2017-09-12,2017-09-02,10,Apple,7000,12:08:36,7.45E-02,8.014,,,,,,10w75,,,,,,,,,
76,white,Grant,7.113,,2017-09-12,2017-09-02,10,Apple,7000,12:09:52,0.1220091,6.854,,,,,,10w76,,,,,,,,,
77,white,blank,,,2017-09-12,2017-09-02,10,Apple,7000,12:11:22,0.4729097,,,,,,,10w77,,,,,,,,,
78,white,blank,,19:22,2017-09-12,2017-09-02,10,Apple,7000,12:12:53,9.21E-03,,12:49,,,,,10w78,,,,,,,,,
1,orange,Ferris,7.1,19:23,2017-09-12,2017-09-02,10,Apple,6262,12:14:04,7.36E-02,6.514,12:07,,,,,10o1,,,,,,,,,
2,orange,Grant,7.708,,2017-09-12,2017-09-02,10,Apple,6262,10:24:15,0.8699997,7.301,,,,,,10o2,,,,,,,,,
3,orange,Grant,7.321,,2017-09-12,2017-09-02,10,Apple,6262,10:25:34,0.1100051,6.886,,,,,,10o3,,,,,,,,,
4,orange,Ferris,5.595,,2017-09-12,2017-09-02,10,Apple,6262,10:26:50,0.7083061,5.319,,,,,,10o4,,,,,,,,,
5,orange,Grant,6.767,,2017-09-12,2017-09-02,10,Apple,6262,10:28:14,0.1355231,6.694,,,,,,10o5,,,,,,,,,
6,orange,Ferris,7.02,,2017-09-12,2017-09-02,10,Apple,6262,10:29:33,0.2721819,6.602,,,,,,10o6,,,,,,,,,
7,orange,Milford,10.81,,2017-09-12,2017-09-02,10,Haw,6262,10:30:54,0.1857121,9.946,,,,,,10o7,,,,,,,,,
8,orange,Grant,8.745,,2017-09-12,2017-09-02,10,Apple,6262,10:32:09,9.28E-02,8.255,,,,,,10o8,,,,,,,,,
9,orange,Grant,6.8,,2017-09-12,2017-09-02,10,Apple,6262,10:33:28,0.2216317,6.567,,,,,,10o9,,,,,,,,,
10,orange,Milford,7.455,,2017-09-12,2017-09-02,10,Haw,6262,10:34:58,0.1349178,6.881,,,,,,10o10,,,,,,,,,
11,orange,Milford,7.662,,2017-09-12,2017-09-02,10,Haw,6262,10:36:14,0.8451345,7.013,,,,,,10o11,,,,,,,,,
12,orange,Grant,4.612,,2017-09-12,2017-09-02,10,Apple,6262,10:37:53,0.7491088,4.495,,,,,,10o12,,,,,,,,,
13,orange,Grant,7.145,,2017-09-12,2017-09-02,10,Apple,6262,10:39:26,0.1055524,6.581,,,,,,10o13,,,,,,,,,
14,orange,Ferris,5.122,,2017-09-12,2017-09-02,10,Apple,6262,10:40:50,0.1198914,1.95,,,,,fungus ,10o14,,,,,,,,,
15,orange,Ferris,9.294,,2017-09-12,2017-09-02,10,Apple,6262,10:42:19,0.1679324,8.946,,,,,,10o15,,,,,,,,,
16,orange,Ferris,10.083,,2017-09-12,2017-09-02,10,Apple,6262,10:43:49,0.1599401,9.621,,,,,,10o16,,,,,,,,,
17,orange,Grant,9.354,,2017-09-12,2017-09-02,10,Apple,6262,10:45:14,0.2146864,8.978,,,,,,10o17,,,,,,,,,
18,orange,Ferris,10.37,,2017-09-12,2017-09-02,10,Apple,6262,10:46:32,0.8020278,9.915,,,,,,10o18,,,,,,,,,
19,orange,Grant,7.387,,2017-09-12,2017-09-02,10,Apple,6262,10:48:08,0.1465696,7.128,,,,,,10o19,,,,,,,,,
20,orange,Ferris,8.431,,2017-09-12,2017-09-02,10,Apple,6262,10:49:42,0.8006555,8.015,,,,,,10o20,,,,,,,,,
21,orange,Grant,11.075,,2017-09-12,2017-09-02,10,Apple,6262,10:51:18,0.19453,10.502,,,,,,10o21,,,,,,,,,
22,orange,Ferris,6.728,,2017-09-12,2017-09-02,10,Apple,6262,10:52:49,0.1509367,6.404,,,,,,10o22,,,,,,,,,
23,orange,Ferris,7.567,,2017-09-12,2017-09-02,10,Apple,6262,10:54:07,0.2233115,7.368,,,,,,10o23,,,,,,,,,
24,orange,Grant,7.804,,2017-09-12,2017-09-02,10,Apple,6262,10:55:34,0.1408666,7.526,,,,,,10o24,,,,,,,,,
25,orange,Ferris,9.498,,2017-09-12,2017-09-02,10,Apple,6262,10:56:54,0.1223689,9.125,,,,,,10o25,,,,,,,,,
26,orange,Grant,6.348,,2017-09-12,2017-09-02,10,Apple,6262,10:58:18,0.1379487,6.071,,,,,,10o26,,,,,,,,,
27,orange,Grant,4.549,,2017-09-12,2017-09-02,10,Apple,6262,10:59:42,0.1188518,4.272,,,,,,10o27,,,,,,,,,
28,orange,Milford,7.649,,2017-09-12,2017-09-02,10,Haw,6262,11:00:55,0.101368,7.076,,,,,,10o28,,,,,,,,,
29,orange,Grant,6.549,,2017-09-12,2017-09-02,10,Apple,6262,11:02:13,0.1073508,6.284,,,,,,10o29,,,,,,,,,
30,orange,Grant,6.453,,2017-09-12,2017-09-02,10,Apple,6262,11:03:35,0.1573379,3.596,,,,,,10o30,,,,,,,,,
31,orange,MSU,10.736,,2017-09-12,2017-09-02,10,Apple,6262,11:05:02,0.2453197,10.202,,,,,,10o31,,,,,,,,,
32,orange,Ferris,11.718,,2017-09-12,2017-09-02,10,Apple,6262,11:06:21,0.2068514,11.129,,,,,,10o32,,,,,,,,,
33,orange,Ferris,11.811,,2017-09-12,2017-09-02,10,Apple,6262,11:07:42,0.174367,10.896,,,,,,10o33,,,,,,,,,
34,orange,Grant,6.584,,2017-09-12,2017-09-02,10,Apple,6262,11:09:14,0.1853507,6.405,,,,,,10o34,,,,,,,,,
35,orange,Ferris,5.763,,2017-09-12,2017-09-02,10,Apple,6262,11:10:36,8.55E-02,5.552,,,,,,10o35,,,,,,,,,
36,orange,Milford,8.045,,2017-09-12,2017-09-02,10,Apple,6262,11:11:49,5.46E-02,7.457,,,,,,10o36,,,,,,,,,
37,orange,Ferris,8.346,,2017-09-12,2017-09-02,10,Apple,6262,11:12:57,0.882783,8.064,,,,,,10o37,,,,,,,,,
38,orange,Grant,6.857,,2017-09-12,2017-09-02,10,Apple,6262,11:14:35,1.071714,6.481,,,,,,10o38,,,,,,,,,
39,orange,Ferris,5.249,,2017-09-12,2017-09-02,10,Apple,6262,11:16:19,0.1363504,5.191,,,,,,10o39,,,,,,,,,
40,orange,Milford,8.343,,2017-09-12,2017-09-02,10,Haw,6262,11:17:51,9.86E-02,7.792,,,,,,10o40,,,,,,,,,
41,orange,Grant,8.346,,2017-09-12,2017-09-02,10,Apple,6262,11:19:13,8.52E-02,8.236,,,,,,10o41,,,,,,,,,
42,orange,Ferris,6.734,,2017-09-12,2017-09-02,10,Apple,6262,11:20:35,0.1239738,6.391,,,,,,10o42,,,,,,,,,
43,orange,Grant,6.668,,2017-09-12,2017-09-02,10,Apple,6262,11:21:50,1.111987,6.433,,,,,,10o43,,,,,,,,,
44,orange,Ferris,9.83,,2017-09-12,2017-09-02,10,Apple,6262,11:23:22,0.1253602,9.727,,,,,,10o44,,,,,,,,,
45,orange,Ferris,5.691,,2017-09-12,2017-09-02,10,Apple,6262,11:24:38,0.1475669,5.405,,,,,,10o45,,,,,,,,,
46,orange,Ferris,3.476,,2017-09-12,2017-09-02,10,Apple,6262,11:25:54,0.2168031,3.376,,,,,,10o46,2017-10-02,30,E6,fly,15,11:22,,,
47,orange,Ferris,6.313,,2017-09-12,2017-09-02,10,Apple,6262,11:27:21,0.1064219,5.991,,,,,,10o47,,,,,,,,,
48,orange,Grant,5.27,,2017-09-12,2017-09-02,10,Apple,6262,11:28:35,0.1043636,5.052,,,,,,10o48,,,,,,,,,
49,orange,Milford,10.347,,2017-09-12,2017-09-02,10,Haw,6262,11:29:51,0.1072915,9.601,,,,,,10o49,2017-10-03,31,E7,fly,2,10:24,,,
50,orange,Ferris,10.6,,2017-09-12,2017-09-02,10,Apple,6262,11:31:17,0.1701728,10.073,,,,,,10o50,,,,,,,,,
51,orange,Grant,6.388,,2017-09-12,2017-09-02,10,Apple,6262,11:32:35,0.1288258,6.21,,,,,,10o51,,,,,,,,,
52,orange,Grant,11.221,,2017-09-12,2017-09-02,10,Apple,6262,11:34:02,0.8314443,10.532,,,,,,10o52,,,,,,,,,
53,orange,Ferris,6.913,,2017-09-12,2017-09-02,10,Apple,6262,11:35:37,0.1178385,6.42,,,,,,10o53,,,,,,,,,
54,orange,Grant,8.465,,2017-09-12,2017-09-02,10,Apple,6262,11:37:05,0.0717398,4.414,,,,,,10o54,,,,,,,,,
55,orange,Grant,5.61,,2017-09-12,2017-09-02,10,Apple,6262,11:38:30,0.1455579,5.491,,,,,lost,10o55,,,,,,,,,
56,orange,Milford,6.305,,2017-09-12,2017-09-02,10,Haw,6262,11:39:50,0.1664847,5.818,,,,,,10o56,,,,,,,,,
57,orange,Ferris,5.945,,2017-09-12,2017-09-02,10,Apple,6262,11:41:19,0.1298918,5.653,,,,,,10o57,,,,,,,,,
58,orange,Grant,5.246,,2017-09-12,2017-09-02,10,Apple,6262,11:42:41,0.1475673,4.286,,,,,,10o58,,,,,,,,,
59,orange,Ferris,5.868,,2017-09-12,2017-09-02,10,Apple,6262,11:44:06,7.52E-02,4.164,,,,,,10o59,,,,,,,,,
60,orange,Milford,7.632,,2017-09-12,2017-09-02,10,Haw,6262,11:45:22,1.076296,7.087,,,,,,10o60,,,,,,,,,
61,orange,Grant,7.432,,2017-09-12,2017-09-02,10,Apple,6262,11:49:18,0.100513,7.015,,,,,,10o61,,,,,,,,,
62,orange,Ferris,5.905,,2017-09-12,2017-09-02,10,Apple,6262,11:50:42,5.38E-02,5.764,,,,,,10o62,,,,,,,,,
63,orange,Ferris,7.104,,2017-09-12,2017-09-02,10,Apple,6262,11:52:09,8.33E-02,6.644,,,,,,10o63,,,,,,,,,
64,orange,Milford,11.661,,2017-09-12,2017-09-02,10,Haw,6262,11:53:28,8.22E-02,10.87,,,,,,10o64,,,,,,,,,
65,orange,Ferris,6.984,,2017-09-12,2017-09-02,10,Apple,6262,11:54:47,8.63E-02,6.538,,,,,,10o65,,,,,,,,,
66,orange,Ferris,5.66,,2017-09-12,2017-09-02,10,Apple,6262,11:55:59,0.303327,5.343,,,,,,10o66,,,,,,,,,
67,orange,Grant,6.214,,2017-09-12,2017-09-02,10,Apple,6262,11:57:23,5.40E-02,6.027,,,,,,10o67,,,,,,,,,
68,orange,Milford,10.933,,2017-09-12,2017-09-02,10,Haw,6262,11:58:39,9.81E-02,10.388,,,,,,10o68,,,,,,,,,
69,orange,Ferris,5.511,,2017-09-12,2017-09-02,10,Apple,6262,12:00:00,6.20E-02,5.418,,,,,,10o69,,,,,,,,,
70,orange,Grant,8.597,,2017-09-12,2017-09-02,10,Apple,6262,12:01:16,0.7161068,8.212,,,,,,10o70,,,,,,,,,
71,orange,Ferris,7.156,,2017-09-12,2017-09-02,10,Apple,6262,12:02:24,0.1017159,6.875,,,,,,10o71,,,,,,,,,
72,orange,Grant,6.371,,2017-09-12,2017-09-02,10,Apple,6262,12:04:02,5.70E-02,6.314,,,,,,10o72,,,,,,,,,
73,orange,Grant,5.459,,2017-09-12,2017-09-02,10,Apple,6262,12:05:37,9.61E-02,5.388,,,,,syringe dirty ,10o73,,,,,,,,,
74,orange,Grant,6.884,,2017-09-12,2017-09-02,10,Apple,6262,12:07:18,5.71E-02,6.575,,,,,killed,10o74,,,,,,,,,
75,orange,Ferris,9.26,,2017-09-12,2017-09-02,10,Apple,6262,12:08:36,7.45E-02,8.772,,,,,,10o75,,,,,,,,,
76,orange,Ferris,9.19,,2017-09-12,2017-09-02,10,Apple,6262,12:09:52,0.1220091,8.137,,,,,,10o76,,,,,,,,,
77,orange,Grant,5.398,,2017-09-12,2017-09-02,10,Apple,6262,12:11:22,0.4729097,5.134,,,,,,10o77,,,,,,,,,
78,orange,Blank, ,,2017-09-12,2017-09-02,10,Apple,6262,12:12:53,9.21E-03,,,,,,,10o78,,,,,,,,,
79,orange,Blank,,19:49,2017-09-12,2017-09-02,10,Apple,6262,12:14:04,1.01E-02,,12:38,,,,,10o79,,,,,,,,,
1,white,Milford,9.1,13:43,2017-09-13,2017-09-03,11,Haw,7000,8:52:12,0.1159552,8.659,6:07,,,,,11w1,,,,,,,,,
2,white,Grant,6.851,,2017-09-13,2017-09-03,11,Apple,7000,8:53:31,0.4446692,6.19,,,,,,11w2,,,,,,,,,
3,white,Ferris,6.44,,2017-09-13,2017-09-03,11,Apple,7000,8:54:52,9.11E-02,6.065,,,,,,11w3,,,,,,,,,
4,white,Grant,5.984,,2017-09-13,2017-09-03,11,Apple,7000,8:56:06,0.1900965,3.333,,,,,,11w4,,,,,,,,,
5,white,Ferris,7.227,,2017-09-13,2017-09-03,11,Apple,7000,8:57:17,9.73E-02,6.935,,,,,,11w5,,,,,,,,,
6,white,Grant,8.392,,2017-09-13,2017-09-03,11,Apple,7000,8:58:29,0.6656961,7.61,,,,,,11w6,,,,,,,,,
7,white,Grant,8.208,,2017-09-13,2017-09-03,11,Apple,7000,8:59:50,0.0620579,7.489,,,,,,11w7,,,,,,,,,
8,white,Ferris,9.539,,2017-09-13,2017-09-03,11,Apple,7000,9:01:17,0.1417299,8.854,,,,,,11w8,,,,,,,,,
9,white,Milford,8.893,,2017-09-13,2017-09-03,11,Haw,7000,9:02:45,7.66E-02,8.784,,,,,,11w9,,,,,,,,,
10,white,Ferris,10.874,,2017-09-13,2017-09-03,11,Apple,7000,9:04:12,0.1649783,10.16,,,,,,11w10,,,,,,,,,
11,white,Ferris,5.635,,2017-09-13,2017-09-03,11,Apple,7000,9:05:35,0.0790992,5.283,,,,,,11w11,,,,,,,,,
12,white,Grant,4.227,,2017-09-13,2017-09-03,11,Apple,7000,9:07:07,7.87E-02,3.87,,,,,,11w12,,,,,,,,,
13,white,Ferris,8.04,,2017-09-13,2017-09-03,11,Apple,7000,9:08:22,0.1333534,7.596,,,,,,11w13,,,,,,,,,
14,white,Grant,4.752,,2017-09-13,2017-09-03,11,Apple,7000,9:09:33,0.6284224,3.768,,,,,,11w14,,,,,,,,,
15,white,Grant,4.495,,2017-09-13,2017-09-03,11,Apple,7000,9:10:59,0.787115,3.076,,,,,,11w15,,,,,,,,,
16,white,Ferris,7.615,,2017-09-13,2017-09-03,11,Apple,7000,9:12:25,7.43E-02,7.1,,,,,,11w16,,,,,,,,,
17,white,Grant,4.574,,2017-09-13,2017-09-03,11,Apple,7000,9:13:34,5.62E-02,4.189,,,,,,11w17,,,,,,,,,
18,white,Grant,11.178,,2017-09-13,2017-09-03,11,Apple,7000,9:15:00,0.7986168,10.228,,,,,,11w18,,,,,,,,,
19,white,Milford,8.474,,2017-09-13,2017-09-03,11,Haw,7000,9:16:30,0.1228998,7.977,,,,,,11w19,,,,,,,,,
20,white,Grant,5.584,,2017-09-13,2017-09-03,11,Apple,7000,9:18:10,0.1244598,3.67,,,,,,11w20,,,,,,,,,
21,white,Ferris,9.277,,2017-09-13,2017-09-03,11,Apple,7000,9:19:29,8.03E-02,8.615,,,,,,11w21,,,,,,,,,
22,white,Grant,6.783,,2017-09-13,2017-09-03,11,Apple,7000,9:20:59,0.1076663,6.326,,,,,,11w22,,,,,,,,,
23,white,Ferris,10.419,,2017-09-13,2017-09-03,11,Apple,7000,9:22:14,8.43E-02,9.687,,,,,,11w23,,,,,,,,,
24,white,Grant,4.604,,2017-09-13,2017-09-03,11,Apple,7000,9:23:33,0.4430076,4.254,,,,,,11w24,,,,,,,,,
25,white,Ferris,6.791,,2017-09-13,2017-09-03,11,Apple,7000,9:24:53,0.1126874,6.43,,,,,,11w25,,,,,,,,,
26,white,Ferris,11.273,,2017-09-13,2017-09-03,11,Apple,7000,9:26:24,0.1327006,10.561,,,,,,11w26,,,,,,,,,
27,white,MSU,7.466,,2017-09-13,2017-09-03,11,Apple,7000,9:27:55,0.1711991,5.982,,,,,,11w27,,,,,,,,,
28,white,Grant,8.01,,2017-09-13,2017-09-03,11,Apple,7000,9:29:11,0.5797173,6.777,,,,,,11w28,,,,,,,,,
29,white,Grant,7.587,,2017-09-13,2017-09-03,11,Apple,7000,9:30:30,7.92E-02,7.447,,,,,,11w29,,,,,,,,,
30,white,Grant,9.235,,2017-09-13,2017-09-03,11,Apple,7000,9:31:52,0.2756887,8.694,,,,,,11w30,,,,,,,,,
31,white,Grant,5.897,,2017-09-13,2017-09-03,11,Apple,7000,9:33:23,9.46E-02,5.717,,,,,,11w31,2017-10-03,32,B3,fly,11,10:31,,,
32,white,Blank,,,2017-09-13,2017-09-03,11,Apple,7000,9:34:28,2.10E-02,,,,,,,11w32,,,,,,,,,
33,white,Blank,,,2017-09-13,2017-09-03,11,Apple,7000,9:36:02,1.77E-02,,,,,,,11w33,,,,,,,,,
34,white,Grant,9.491,,2017-09-13,2017-09-03,11,Apple,7000,9:37:15,0.6840302,,,,,,dead,11w34,,,,,,,,,
35,white,Milford,12.501,,2017-09-13,2017-09-03,11,Haw,7000,9:38:40,0.1549642,11.927,,,,,,11w35,,,,,,,,,
36,white,Grant,7.356,,2017-09-13,2017-09-03,11,Apple,7000,9:40:23,0.1845995,6.992,,,,,,11w36,,,,,,,,,
37,white,Grant,9.666,,2017-09-13,2017-09-03,11,Apple,7000,9:41:32,0.1163214,8.783,,,,,,11w37,,,,,,,,,
38,white,Ferris,9.884,,2017-09-13,2017-09-03,11,Apple,7000,9:42:47,7.73E-02,9.424,,,,,,11w38,,,,,,,,,
39,white,Grant,6.768,,2017-09-13,2017-09-03,11,Apple,7000,9:44:02,0.5076222,6.196,,,,,,11w39,,,,,,,,,
40,white,Grant,10.02,,2017-09-13,2017-09-03,11,Apple,7000,9:45:34,1.704165,,,,,,dead,11w40,,,,,,,,,
41,white,Milford,12.7,,2017-09-13,2017-09-03,11,Haw,7000,9:47:04,0.1405057,12.163,,,,,,11w41,,,,,,,,,
42,white,Grant,7.166,,2017-09-13,2017-09-03,11,Apple,7000,9:48:33,0.6490608,6.631,,,,,,11w42,,,,,,,,,
43,white,Grant,8.298,,2017-09-13,2017-09-03,11,Apple,7000,9:50:13,0.1570738,7.868,,,,,,11w43,,,,,,,,,
44,white,Grant,7.298,,2017-09-13,2017-09-03,11,Apple,7000,9:51:47,9.72E-02,6.806,,,,,,11w44,,,,,,,,,
