Ind_ID,tape,Site_name,mass_day10,purge_time_1,purge1,collection_date,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,Resp_code,treatment,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3,
62,blue,Ferris,9.676,,17.25788288,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:45:21,0.2342562,9.245,,11:33:16,0.1052073,6262,,1,,5b62,,,,,,,,,,,,,,,,,,
63,blue,OG,5.746,,17.26846847,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:47:02,0.4251593,4.611,,11:34:34,0.2301958,6262,,1,,5b63,,,,,,,,,,,,,,,,,,
64,blue,Ferris,6.818,,17.27905405,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:48:21,0.7839539,6.511,,11:36:00,0.1297104,6262,,1,,5b64,,,,,,,,,,,,,,,,,,
65,blue,Milford,12.887,,17.28963964,2017-08-21,2017-09-07,2017-08-28,5,Haw,,10:49:50,1.096453,11.914,,11:37:19,1.038193,6262,,1,RT,5b65,2017-09-28,31,E6,fly,28,2,10:11,2017-10-12,20:18,,2,24,2017-10-12,20:18,2017-11-02,22:51,frozen on 2017-11-02,
66,blue,OG,5.062,,17.30022523,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:51:19,0.7309133,4.827,,11:38:49,0.725617,6262,,1,,5b66,,,,,,,,,,,,,,,,,,
67,blue,Ferris,11.138,,17.31081081,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:52:43,0.1379517,10.861,,11:40:15,9.21E-02,6262,,1,,5b67,,,,,,,,,,,,,,,,,,
68,blue,OG,9.854,,17.3213964,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:54:09,1.155368,9.446,,11:41:27,1.091234,6262,,1,,5b68,,,,,,,,,,,,,,,,,,
69,blue,Milford,8.468,,17.33198198,2017-08-21,2017-09-07,2017-08-28,5,Haw,,10:55:49,0.1736761,8.064,,11:43:03,0.1226693,6262,,1,,5b69,,,,,,,,,,,,,,,,,,
70,blue,Ferris,6.771,,17.34256757,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:57:06,0.1614246,6.409,,11:44:19,6.38E-02,6262,,1,,5b70,,,,,,,,,,,,,,,,,,
71,blue,OG,6.058,,17.35315315,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:58:22,0.1011004,6.012,,11:45:35,5.93E-02,6262,,1,,5b71,,,,,,,,,,,,,,,,,,
72,blue,Ferris,6.278,,17.36373874,2017-08-21,2017-09-07,2017-08-28,5,Apple,,10:59:32,0.1536765,5.784,,11:46:44,6.21E-02,6262,,1,,5b72,,,,,,,,,,,,,,,,,,
73,blue,OG,7.02,,17.37432432,2017-08-21,2017-09-07,2017-08-28,5,Apple,,11:00:42,0.3724649,6.251,,11:47:56,0.1459243,6262,,1,,5b73,,,,,,,,,,,,,,,,,,
74,blue,OG,3.893,,17.38490991,2017-08-21,2017-09-07,2017-08-28,5,Apple,,11:02:06,0.2679591,3.453,,11:49:27,7.50E-02,6262,,1,,5b74,,,,,,,,,,,,,,,,,,
75,blue,Ferris,6.558,,17.3954955,2017-08-21,2017-09-07,2017-08-28,5,Apple,,11:03:24,0.9391848,6.042,,11:50:49,0.9101685,6262,,1,,5b75,,,,,,,,,,,,,,,,,,
76,blue,Blank,,,17.40608108,2017-08-21,2017-09-07,2017-08-28,5,Apple,,11:04:53,0.2154383,,,11:52:26,1.38E-02,6262,,1,,5b76,,,,,,,,,,,,,,,,,,
77,blue,Blank,,17:54,17.41666667,2017-08-21,2017-09-07,2017-08-28,5,Apple,,11:06:00,1.55E-02,,17:13,11:54:06,1.72E-02,6262,,1,,5b77,,,,,,,,,,,,,,,,,,
1,white,Ferris,5.825,18:59,19.38333333,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:22:57,0.449291,5.53,12:38,10:16:54,5.40E-02,7000,,1,,10w1,,,,,,,,,,,,,,,,,,
2,white,Milford,8.824,,19.38888889,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,10:24:15,8.11E-02,8.163,,10:17:50,0.64234,7000,,1,,10w2,,,,,,,,,,,,,,,,,,
3,white,OG,5.974,,19.39444444,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:25:34,0.5449427,5.624,,10:19:12,0.0596192,7000,,1,,10w3,,,,,,,,,,,,,,,,,,
4,white,Ferris,5.436,,19.4,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:26:50,4.94E-02,4.494,,10:20:42,0.1536541,7000,,1,,10w4,,,,,,,,,,,,,,,,,,
5,white,Ferris,10.217,,19.40555556,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:28:14,6.67E-02,9.797,,10:21:58,0.1280682,7000,,1,,10w5,,,,,,,,,,,,,,,,,,
6,white,OG,9.271,,19.41111111,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:29:33,6.07E-02,8.752,,10:23:18,8.09E-02,7000,brown substance in syringe,1,,10w6,,,,,,,,,,,,,,,,,,
7,white,Ferris,11.08,,19.41666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:30:54,0.152245,10.418,,10:24:32,7.23E-02,7000,,1,,10w7,,,,,,,,,,,,,,,,,,
8,white,OG,8.305,,19.42222222,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:32:09,0.1051791,8.122,,10:25:43,7.65E-02,7000,,1,,10w8,,,,,,,,,,,,,,,,,,
9,white,OG,6.672,,19.42777778,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:33:28,8.96E-02,6.506,,10:26:55,0.1414477,7000,,1,,10w9,,,,,,,,,,,,,,,,,,
10,white,Ferris,5.729,,19.43333333,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:34:58,8.45E-02,5.524,,10:28:08,8.16E-02,7000,,1,,10w10,,,,,,,,,,,,,,,,,,
11,white,OG,7.398,,19.43888889,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:36:14,8.46E-02,6.86,,10:29:18,0.5538897,7000,,1,RT,10w11,2017-10-04,32,A3,fly,5,1,11:11,2017-10-12,20:18,,3,32,2017-10-12,20:18,,,changed water 2017-11-02 22:54; changed water 2017-11-13 21:36; changed water 2017-11-20 22:09,change food 2017-10-31 21:50
12,white,Ferris,5.436,,19.44444444,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:37:53,5.45E-02,5.221,,10:30:36,0.668568,7000,,1,RT,10w12,2017-10-03,31,A4,fly,10,2,10:26,2017-10-12,20:18,,3,27,2017-10-12,20:18,2017-12-04,20:35,checked for death 2017-11-05 20:15; changed water 2017-11-13 21:36; changed water 2017-11-21 22:47 ,
13,white,Ferris,7.757,,19.45,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:39:26,0.4605452,7.423,,10:31:58,9.01E-02,7000,,1,,10w13,,,,,,,,,,,,,,,,,,
14,white,Ferris,6.491,,19.45555556,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:40:50,1.115555,6.293,,10:33:21,5.65E-02,7000,,1,,10w14,,,,,,,,,,,,,,,,,,
15,white,Ferris,8.046,,19.46111111,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:42:19,6.69E-02,7.647,,10:34:23,7.18E-02,7000,,1,RT,10w15,2017-10-29,56,A6,fly,12,2,3:34,2017-11-05,20:33,changed water 2017-11-03 11:50,5,10,2017-11-05,20:34,,,changed water 2017-11-13 21:36; changed water 2017-11-20 22:10 changed water 2017-11-28,
16,white,OG,9.538,,19.46666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:43:49,9.25E-02,9.045,,10:35:37,8.45E-02,7000,,1,,10w16,,,,,,,,,,,,,,,,,,
17,white,Milford,11.049,,19.47222222,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,10:45:14,0.1119564,10.134,,10:36:52,0.1388613,7000,,1,,10w17,,,,,,,,,,,,,,,,,,
18,white,OG,6.876,,19.47777778,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:46:32,5.98E-02,6.572,,10:38:04,0.6898057,7000,,1,,10w18,,,,,,,,,,,,,,,,,,
19,white,OG,8.051,,19.48333333,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:48:08,5.28E-02,7.655,,10:39:24,0.1056013,7000,,1,,10w19,,,,,,,,,,,,,,,,,,
20,white,Ferris,5.784,,19.48888889,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:49:42,0.4064779,5.551,,10:40:30,0.6522008,7000,,1,RT,10w20,2017-10-04,32,A9,fly,9,1,11:11,2017-10-12,20:18,disturbed to check death 2017-10-24 20:39,3,1,2017-10-12,20:18,2017-10-28,1:16,,
21,white,OG,10.787,,19.49444444,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:51:18,0.6377373,10.074,,10:41:58,0.129211,7000,,1,,10w21,,,,,,,,,,,,,,,,,,
22,white,OG,6.729,,19.5,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:52:49,2.42E-02,6.274,,10:43:23,9.45E-02,7000,,1,,10w22,,,,,,,,,,,,,,,,,,
23,white,OG,6.189,,19.50555556,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:54:07,0.0809904,5.9,,10:44:29,0.1131121,7000,,1,,10w23,,,,,,,,,,,,,,,,,,
24,white,OG,4.855,,19.51111111,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:55:34,7.07E-02,4.758,,10:45:39,0.1034333,7000,,1,,10w24,,,,,,,,,,,,,,,,,,
25,white,OG,4.999,,19.51666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:56:54,7.26E-02,4.915,,10:46:45,6.49E-02,7000,,1,,10w25,,,,,,,,,,,,,,,,,,
26,white,Ferris,4.807,,19.52222222,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:58:18,0.4221001,4.64,,10:47:58,1.75E-02,7000,killed,0,,10w26,,,,,,,,,,,,,,,,,,
27,white,OG,7.202,,19.52777778,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,10:59:42,8.05E-02,6.904,,10:49:31,6.43E-02,7000,,1,,10w27,,,,,,,,,,,,,,,,,,
28,white,Ferris,5.534,,19.53333333,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:00:55,4.53E-02,5.164,,10:50:42,0.0476941,7000,,1,,10w28,,,,,,,,,,,,,,,,,,
29,white,OG,7.289,,19.53888889,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:02:13,5.67E-02,6.815,,10:51:59,0.1306476,7000,,1,,10w29,,,,,,,,,,,,,,,,,,
30,white,Milford,12.612,,19.54444444,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,11:03:35,0.1976632,11.564,,10:53:10,9.42E-02,7000,,1,,10w30,,,,,,,,,,,,,,,,,,
31,white,Ferris,4.321,,19.55,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:05:02,0.1332797,2.641,,10:54:32,0.1790945,7000,,1,RT,10w31,2017-10-03,32,B3,fly,11,2,10:31,2017-10-12,20:18,,3,15,2017-10-12,20:18,2017-11-02,21:48,changed water 2017-10-29 2:06/frozen 2017-11-02,
32,white,Milford,11.546,,19.55555556,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,11:06:21,0.1042874,10.535,,10:56:00,0.1034641,7000,,1,,10w32,,,,,,,,,,,,,,,,,,
33,white,OG,9.52,,19.56111111,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:07:42,0.7466366,9.109,,10:57:15,0.1835386,7000,,1,RT,10w33,2017-11-01,61,B5,fly,24,2,10:55,2017-11-09,21:30,,5,28,2017-11-09,21:32,,,changed water 2017-11-21 22:45,
34,white,Ferris,7.676,,19.56666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:09:14,6.09E-02,7.48,,10:58:44,8.55E-02,7000,,1,RT,10w34,2017-11-02,62,B6,fly,4,1,10:19,2017-11-10,22:25,changed water 2017-11-06 10:54,5,23,2017-11-10,22:25,,,changed water 2017-11-29 8:30,
35,white,OG,4.798,,19.57222222,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:10:36,5.42E-02,4.594,,10:59:52,7.85E-02,7000,,1,,10w35,,,,,,,,,,,,,,,,,,
36,white,OG,3.421,,19.57777778,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:11:49,5.11E-02,3.311,,11:01:04,4.57E-02,7000,,1,,10w36,,,,,,,,,,,,,,,,,,
37,white,Milford,8.564,,19.58333333,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,11:12:57,6.86E-02,7.907,,11:02:16,0.5928177,7000,,1,,10w37,,,,,,,,,,,,,,,,,,
38,white,OG,9.841,,19.58888889,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:14:35,0.1070225,9.651,,11:03:29,0.7121466,7000,,1,,10w38,,,,,,,,,,,,,,,,,,
39,white,Milford,8.241,,19.59444444,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,11:16:19,7.03E-02,7.703,,11:04:50,0.1021479,7000,,1,,10w39,,,,,,,,,,,,,,,,,,
40,white,Ferris,7.035,,19.6,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:17:51,0.052362,6.676,,11:05:59,5.31E-02,7000,,1,,10w40,,,,,,,,,,,,,,,,,,
41,white,Ferris,6.44,,19.60555556,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:19:13,0.0640958,5.777,,11:07:13,0.121721,7000,,1,,10w41,,,,,,,,,,,,,,,,,,
42,white,Ferris,8.138,,19.61111111,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:20:35,6.74E-02,7.925,,11:08:26,6.68E-02,7000,,1,,10w42,,,,,,,,,,,,,,,,,,
43,white,Ferris,9.133,,19.61666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:21:50,0.2114387,8.881,,11:09:39,0.9019908,7000,,1,,10w43,,,,,,,,,,,,,,,,,,
44,white,Ferris,7.573,,19.62222222,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:23:22,6.18E-02,7.504,,11:11:06,7.38E-02,7000,,1,,10w44,,,,,,,,,,,,,,,,,,
45,white,OG,5.46,,19.62777778,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:24:38,3.64E-02,5.205,,11:12:13,7.76E-02,7000,,1,,10w45,,,,,,,,,,,,,,,,,,
46,white,Milford,11.512,,19.63333333,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,11:25:54,0.3140071,10.791,,11:13:24,0.1347854,7000,,1,,10w46,,,,,,,,,,,,,,,,,,
47,white,Ferris,7.277,,19.63888889,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:27:21,9.03E-02,6.959,,11:14:47,0.2436976,7000,,1,,10w47,,,,,,,,,,,,,,,,,,
48,white,OG,6.804,,19.64444444,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:28:35,4.67E-02,6.535,,11:16:09,7.68E-02,7000,,1,,10w48,,,,,,,,,,,,,,,,,,
49,white,OG,6.624,,19.65,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:29:51,0.7747632,6.162,,11:17:21,6.30E-02,7000,syringe dirty,1,,10w49,,,,,,,,,,,,,,,,,,
50,white,Ferris,9.493,,19.65555556,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:31:17,9.96E-02,8.877,,11:18:51,8.77E-02,7000,,1,,10w50,,,,,,,,,,,,,,,,,,
51,white,Ferris,10.269,,19.66111111,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:32:35,0.5536874,9.638,,11:20:18,9.20E-02,7000,,1,,10w51,,,,,,,,,,,,,,,,,,
52,white,OG,5.568,,19.66666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:34:02,7.12E-02,5.287,,11:21:44,0.6029453,7000,,1,,10w52,,,,,,,,,,,,,,,,,,
53,white,OG,7.381,,19.67222222,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:35:37,0.5479736,6.962,,11:22:57,0.1138507,7000,,1,RT,10w53,2017-10-22,50,B11,fly,6,1,10:17,2017-10-30,20:47,disturbed for water 2017-10-23;11:39,5,19,2017-10-30,21:00,2017-11-23,20:45,changed water 2017-11-13 21:36 ,
54,white,Ferris,5.973,,19.67777778,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:37:05,0.3376071,5.536,,11:24:22,7.81E-02,7000,,1,RT,10w54,2017-10-24,52,B12,fly,31,1,10:28,2017-11-01,20:19,changed water 2017-10-26 10:59,5,5,2017-11-01,20:19,2017-11-29,20:30,changed water 2017-11-13 21:36 ,
55,white,Ferris,8.125,,19.68333333,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:38:30,0.0537255,7.946,,11:25:46,0.1154116,7000,,1,,10w55,,,,,,,,,,,,,,,,,,
56,white,Ferris,8.226,,19.68888889,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:39:50,4.36E-02,7.693,,11:26:46,0.1171473,7000,,1,RT,10w56,2017-11-04,63,C1,fly,1,1,19:44,2017-11-12,20:30,,6,32,2017-11-12,20:30,,,changed water 2017-11-29 8:30,
57,white,Ferris,6.308,,19.69444444,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:41:19,6.69E-02,5.878,,11:27:56,7.39E-02,7000,,1,,10w57,,,,,,,,,,,,,,,,,,
58,white,Milford,12.806,,19.7,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,11:42:41,0.4945533,11.809,,11:29:16,5.94E-02,7000,,1,,10w58,,,,,,,,,,,,,,,,,,
59,white,Ferris,4.347,,19.70555556,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:44:06,0.3408822,4.181,,11:30:42,5.70E-02,7000,,1,,10w59,,,,,,,,,,,,,,,,,,
60,white,Milford,8.411,,19.71111111,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,11:45:22,6.36E-02,7.654,,11:31:56,5.53E-03,7000,killed,0,,10w60,,,,,,,,,,,,,,,,,,
61,white,Ferris,4.461,,19.71666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:49:18,0.100513,4.377,,11:33:19,4.33E-02,7000,,1,,10w61,,,,,,,,,,,,,,,,,,
62,white,Ferris,6.98,,19.72222222,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:50:42,5.38E-02,6.818,,11:34:33,0.1060527,7000,,1,,10w62,,,,,,,,,,,,,,,,,,
63,white,Ferris,7.376,,19.72777778,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:52:09,8.33E-02,6.813,,11:35:43,7.68E-02,7000,,1,RT,10w63,2017-10-30,58,C4,fly,18,2,11:56,2017-11-04,18:52,ran out of water,,,,,,,cohort missed from free-run 2017-11-26,
64,white,OG,9.447,,19.73333333,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:53:28,8.22E-02,8.873,,11:36:56,0.1682723,7000,,1,,10w64,,,,,,,,,,,,,,,,,,
65,white,Ferris,8.86,,19.73888889,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:54:47,8.63E-02,8.642,,11:38:02,7.76E-02,7000,,1,,10w65,,,,,,,,,,,,,,,,,,
66,white,OG,4.324,,19.74444444,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:55:59,0.303327,4.156,,11:40:54,0.1100447,7000,,1,,10w66,,,,,,,,,,,,,,,,,,
67,white,OG,9.318,,19.75,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,11:57:23,5.40E-02,8.561,,11:42:30,6.26E-02,7000,,1,,10w67,,,,,,,,,,,,,,,,,,
68,white,Milford,7.926,,19.75555556,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,11:58:39,9.81E-02,7.368,,11:43:43,0.0446922,7000,,1,,10w68,,,,,,,,,,,,,,,,,,
69,white,OG,5.163,,19.76111111,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:00:00,6.20E-02,5.101,,11:44:51,0.1090247,7000,,1,,10w69,,,,,,,,,,,,,,,,,,
70,white,Ferris,11.415,,19.76666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:01:16,0.7161068,10.764,,11:46:02,0.1069598,7000,,1,,10w70,,,,,,,,,,,,,,,,,,
71,white,OG,5.979,,19.77222222,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:02:24,0.1017159,5.822,,11:47:25,5.31E-02,7000,,1,,10w71,,,,,,,,,,,,,,,,,,
72,white,OG,6.666,,19.77777778,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:04:02,5.70E-02,2.265,,11:48:33,1.42E-03,7000,smushed by purging ,0,,10w72,,,,,,,,,,,,,,,,,,
73,white,OG,7.782,,19.78333333,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:05:37,9.61E-02,7.318,,11:49:44,0.8467149,7000,,1,RT,10w73,2017-10-02,30,C6,fly,29,2,11:23,2017-10-12,20:18,,3,12,2017-10-12,20:18,,,,
74,white,Milford,11.997,,19.78888889,2017-08-21,2017-09-12,2017-09-02,10,Haw,7000,12:07:18,5.71E-02,11.161,,11:51:00,6.46E-02,7000,,1,,10w74,,,,,,,,,,,,,,,,,,
75,white,OG,8.53,,19.79444444,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:08:36,7.45E-02,8.014,,11:51:55,0.097294,7000,,1,,10w75,,,,,,,,,,,,,,,,,,
76,white,OG,7.113,,19.8,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:09:52,0.1220091,6.854,,11:53:12,0.6048756,7000,,1,,10w76,,,,,,,,,,,,,,,,,,
77,white,Blank,,,19.80555556,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:11:22,0.4729097,,,11:54:31,1.14E-02,7000,,1,,10w77,,,,,,,,,,,,,,,,,,
78,white,Blank,,19:22,19.81111111,2017-08-21,2017-09-12,2017-09-02,10,Apple,7000,12:12:53,9.21E-03,,12:49,11:56:01,9.91E-03,7000,,1,,10w78,,,,,,,,,,,,,,,,,,
1,orange,Ferris,7.1,19:23,19.81666667,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,12:14:04,7.36E-02,6.514,12:07,10:16:54,1.76E-03,6262,,1,,10o1,,,,,,,,,,,,,,,,,,
2,orange,OG,7.708,,18.98333333,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:24:15,0.8699997,7.301,,10:17:50,0.1541658,6262,,1,,10o2,,,,,,,,,,,,,,,,,,
3,orange,OG,7.321,,18.98831169,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:25:34,0.1100051,6.886,,10:19:12,1.2416,6262,,1,RT,10o3,2017-10-06,34,C8,fly,16,2,16:01,2017-10-09,9:35,,,,,,,,,
4,orange,Ferris,5.595,,18.99329004,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:26:50,0.7083061,5.319,,10:20:42,0.1272456,6262,,1,,10o4,,,,,,,,,,,,,,,,,,
5,orange,OG,6.767,,18.9982684,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:28:14,0.1355231,6.694,,10:21:58,0.1860683,6262,,1,,10o5,,,,,,,,,,,,,,,,,,
6,orange,Ferris,7.02,,19.00324675,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:29:33,0.2721819,6.602,,10:23:18,0.1228137,6262,,1,,10o6,,,,,,,,,,,,,,,,,,
7,orange,Milford,10.81,,19.00822511,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,10:30:54,0.1857121,9.946,,10:24:32,0.1433824,6262,,1,,10o7,,,,,,,,,,,,,,,,,,
8,orange,OG,8.745,,19.01320346,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:32:09,9.28E-02,8.255,,10:25:43,0.1269707,6262,,1,,10o8,,,,,,,,,,,,,,,,,,
9,orange,OG,6.8,,19.01818182,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:33:28,0.2216317,6.567,,10:26:55,0.193164,6262,,1,,10o9,,,,,,,,,,,,,,,,,,
10,orange,Milford,7.455,,19.02316017,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,10:34:58,0.1349178,6.881,,10:28:08,0.1596266,6262,,1,,10o10,,,,,,,,,,,,,,,,,,
11,orange,Milford,7.662,,19.02813853,2017-08-21,2017-09-12,2017-09-02,10,Haw,6262,10:36:14,0.8451345,7.013,,10:29:18,0.1804815,6262,,1,,10o11,,,,,,,,,,,,,,,,,,
12,orange,OG,4.612,,19.03311688,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:37:53,0.7491088,4.495,,10:30:36,0.1149633,6262,,1,,10o12,,,,,,,,,,,,,,,,,,
13,orange,OG,7.145,,19.03809524,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:39:26,0.1055524,6.581,,10:31:58,1.0947,6262,,1,,10o13,,,,,,,,,,,,,,,,,,
14,orange,Ferris,5.122,,19.04307359,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:40:50,0.1198914,1.95,,10:33:21,5.80E-02,6262,fungus ,1,,10o14,,,,,,,,,,,,,,,,,,
15,orange,Ferris,9.294,,19.04805195,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:42:19,0.1679324,8.946,,10:34:23,0.2104828,6262,,1,,10o15,,,,,,,,,,,,,,,,,,
16,orange,Ferris,10.083,,19.0530303,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:43:49,0.1599401,9.621,,10:35:37,0.1718075,6262,,1,,10o16,,,,,,,,,,,,,,,,,,
17,orange,OG,9.354,,19.05800866,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:45:14,0.2146864,8.978,,10:36:52,0.1772683,6262,,1,,10o17,,,,,,,,,,,,,,,,,,
18,orange,Ferris,10.37,,19.06298701,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:46:32,0.8020278,9.915,,10:38:04,0.236412,6262,,1,,10o18,,,,,,,,,,,,,,,,,,
19,orange,OG,7.387,,19.06796537,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:48:08,0.1465696,7.128,,10:39:24,0.1491342,6262,,1,,10o19,,,,,,,,,,,,,,,,,,
20,orange,Ferris,8.431,,19.07294372,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:49:42,0.8006555,8.015,,10:40:30,1.01326,6262,,1,RT,10o20,2017-10-06,34,E1,fly,1,1,16:00,2017-10-14,20:10,,4,31,2017-10-14,20:10,,,changed food 2017-11-03 21:2; changed water 2017-11-06 21:30 ,
21,orange,OG,11.075,,19.07792208,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:51:18,0.19453,10.502,,10:41:58,1.549918,6262,,1,,10o21,,,,,,,,,,,,,,,,,,
22,orange,Ferris,6.728,,19.08290043,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:52:49,0.1509367,6.404,,10:43:23,5.29E-02,6262,,1,,10o22,,,,,,,,,,,,,,,,,,
23,orange,Ferris,7.567,,19.08787879,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:54:07,0.2233115,7.368,,10:44:29,0.1131368,6262,,1,,10o23,,,,,,,,,,,,,,,,,,
24,orange,OG,7.804,,19.09285714,2017-08-21,2017-09-12,2017-09-02,10,Apple,6262,10:55:34,0.1408666,7.526,,10:45:39,0.1272312,6262,,1,,10o24,,,,,,,,,,,,,,,,,,
