Ind_ID,tape,Site_name,mass_day10,purge_time_1,purge1,collection_date,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,mass_day19,purge_time_3,resp_time_3,resp_day20,treatment_day15 ,exit_fridge_date,Eclosion_reference_date,notes,Resp_code,treatment,uniqueID,eclosion_date,eclosion_days,well_id,organism,Entrainment_enter_date,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3,Adult_death_date,Uncaused_death
30,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,RT,A10RT-C5,,,C5,,,,,,,,,,,,,,,,,
1,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-D12,,,D12,,,,,,,,,,,,,,,,,
2,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-F2,,,F2,,,,,,,,,,,,,,,,,
3,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-E4,,,E4,,,,,,,,,,,,,,,,,
4,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-H7,,,H7,,,,,,,,,,,,,,,,,
5,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-H10,,,H10,,,,,,,,,,,,,,,,,
6,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-A8,,,A8,,,,,,,,,,,,,,,,,
7,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-A10,,,A10,,,,,,,,,,,,,,,,,
8,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-H5,,,H5,,,,,,,,,,,,,,,,,
9,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-A1,,,A1,,,,,,,,,,,,,,,,,
10,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-F12,,,F12,,,,,,,,,,,,,,,,,
11,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-B10,,,B10,,,,,,,,,,,,,,,,,
12,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-E5,,,E5,,,,,,,,,,,,,,,,,
13,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-B4,,,B4,,,,,,,,,,,,,,,,,
14,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-F1,,,F1,,,,,,,,,,,,,,,,,
15,,OG,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-C3,,,C3,,,,,,,,,,,,,,,,,
16,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-D11,,,D11,,,,,,,,,,,,,,,,,
17,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-F10,,,F10,,,,,,,,,,,,,,,,,
18,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-D10,,,D10,,,,,,,,,,,,,,,,,
19,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-C4,,,C4,,,,,,,,,,,,,,,,,
20,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-A6,,,A6,,,,,,,,,,,,,,,,,
21,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-D3,,,D3,,,,,,,,,,,,,,,,,
22,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-B12,,,B12,,,,,,,,,,,,,,,,,
23,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-H9,,,H9,,,,,,,,,,,,,,,,,
24,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-A4,,,A4,,,,,,,,,,,,,,,,,
25,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-B9,,,B9,,,,,,,,,,,,,,,,,
26,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-A5,,,A5,,,,,,,,,,,,,,,,,
27,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-B1,,,B1,,,,,,,,,,,,,,,,,
28,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-E2,,,E2,,,,,,,,,,,,,,,,,
29,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-G9,,,G9,,,,,,,,,,,,,,,,,
30,,Ferris,,,,2018-08-16,,2018-08-25,10,Apple,,,,,,,,,,,,2018-09-09,,,,,SO,A10SO-E1,,,E1,,,,,,,,,,,,,,,,,
1,,,,,,2018-08-16,,2018-08-26,11,Apple,,,,,,,,,,,,2018-09-10,,,,,RT,A11RT-C6-H,2018-09-24,28,C6,wasp,,8,1,17:15,2018-10-02,20:20,"believed to be dead, removed from 10:30 to 11:52 on 2801-09-28",,,,,,,,,
2,,,,,,2018-08-16,,2018-08-26,11,Apple,,,,,,,,,,,,2018-09-10,,,,,RT,A11RT-C8-H,2018-09-25,29,C8,wasp,,2,1,11:55,2018-10-03,20:20,,3,15,2018-10-03,20:20,2018-10-19,19:50,,2018-10-19,0
1,,,,,,2018-08-16,,2018-08-27,12,Apple,,,,,,,,,,,,2018-09-11,,,,,RT,A12RT-E9-H,2018-09-22,25,E9,wasp,,7,2,11:30,2018-09-26,10:43,,,,,,,,,,
2,,,,,,2018-08-16,,2018-08-27,12,Apple,,,,,,,,,,,,2018-09-11,,,,,RT,A12RT-G3-H,2018-09-22,25,G3,wasp,,25,2,11:30,2018-09-26,10:43,,,,,,,,,,
3,,,,,,2018-08-16,,2018-08-27,12,Apple,,,,,,,,,,,,2018-09-11,,,,,RT,A12RT-E11-H,2018-09-24,27,E11,wasp,,22,2,17:15,2018-10-02,20:20,,,,,,,,,,
4,,,,,,2018-08-16,,2018-08-27,12,Apple,,,,,,,,,,,,2018-09-11,,,,,RT,A12RT-C10-H,2018-09-24,27,C10,wasp,,1,1,17:15,2018-10-02,20:20,,3,24,2018-10-02,20:20,2018-10-11,21:00,,,
5,,,,,,2018-08-16,,2018-08-27,12,Apple,,,,,,,,,,,,2018-09-11,,,,,RT,A12RT-C3-H,2018-09-29,32,C3,wasp,,18,6,11:30,2018-10-01,13:25,,,,,,,,,,
1,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-1,,,,,,,,,,,,,,,,,,,,
2,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-2,,,,,,,,,,,,,,,,,,,,
3,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-3,,,,,,,,,,,,,,,,,,,,
4,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-4,,,,,,,,,,,,,,,,,,,,
5,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-5,,,,,,,,,,,,,,,,,,,,
6,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-6,,,,,,,,,,,,,,,,,,,,
7,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-7,,,,,,,,,,,,,,,,,,,,
8,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-8,,,,,,,,,,,,,,,,,,,,
9,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-9,,,,,,,,,,,,,,,,,,,,
10,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-10,,,,,,,,,,,,,,,,,,,,
11,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-11,,,,,,,,,,,,,,,,,,,,
12,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-12,,,,,,,,,,,,,,,,,,,,
13,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-13,,,,,,,,,,,,,,,,,,,,
14,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-14,,,,,,,,,,,,,,,,,,,,
15,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-15,,,,,,,,,,,,,,,,,,,,
16,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-16,,,,,,,,,,,,,,,,,,,,
17,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-17,,,,,,,,,,,,,,,,,,,,
18,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-18,,,,,,,,,,,,,,,,,,,,
19,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-19,,,,,,,,,,,,,,,,,,,,
20,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-20,,,,,,,,,,,,,,,,,,,,
21,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-21,,,,,,,,,,,,,,,,,,,,
22,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-22,,,,,,,,,,,,,,,,,,,,
23,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-23,,,,,,,,,,,,,,,,,,,,
24,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-24,,,,,,,,,,,,,,,,,,,,
25,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-25,,,,,,,,,,,,,,,,,,,,
26,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-26,,,,,,,,,,,,,,,,,,,,
27,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-27,,,,,,,,,,,,,,,,,,,,
28,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-28,,,,,,,,,,,,,,,,,,,,
29,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-29,,,,,,,,,,,,,,,,,,,,
30,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,GC,A13-30,,,,,,,,,,,,,,,,,,,,
1,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-G6,,,G6,,,,,,,,,,,,,,,,,
2,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-G10,,,G10,,,,,,,,,,,,,,,,,
3,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-A11,2018-09-27,29,A11,fly,,29,1,15:30,2018-10-06,21:30,,4,9,2018-10-06,21:30,2018-11-08,20:15,,2018-11-08,0
4,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-B11,,,B11,,,,,,,,,,,,,,,,,
5,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-F12,,,F12,,,,,,,,,,,,,,,,,
6,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-H7,2018-09-27,29,H7,fly,,27,1,15:30,2018-10-06,21:30,,4,28,2018-10-06,21:30,2018-11-14,20:20,,2018-11-14,0
7,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-D9,2018-09-27,29,D9,fly,,,,,,,squished ,,,,,,,,,
8,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-F6,,,F6,,,,,,,,,,,,,,,,,
9,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-E5,2018-09-27,29,E5,fly,,31,1,15:30,2018-10-06,21:30,,4,23,2018-10-06,21:30,,,,,
10,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-D2,2018-09-27,29,D2,fly,,24,1,15:30,2018-10-06,21:30,,4,16,2018-10-06,21:30,2018-11-14,20:20,,2018-11-14,0
11,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-F10,2018-10-11,43,F10,fly,,2,6,14:00,2018-10-18,19:50,,7,16,2018-10-18,19:50,2018-12-13,20:00,,2018-12-13,0
12,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-C12,2018-09-28,30,C12,fly,2018-09-28,7,2,12:00,2018-10-06,21:40,,4,31,2018-10-06,21:40,2018-11-13,20:30,eaten by ants,2018-11-13,1
13,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-A8,2018-09-28,30,A8,fly,2018-09-28,8,2,12:00,,,no space in FR but placed in incubator,,,,,,,died in incubator without being in FR trik,2018-11-10,0
14,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-D6,2018-10-18,50,D6,fly,2018-10-21,18,6,17:20,2018-10-27,0:00,,6,18,2018-10-27,0:00,2018-11-18,20:15,,2018-11-18,0
15,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-C4,,,C4,,,,,,,,,,,,,,,,,
16,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-H1,,,H1,,,,,,,,,,,,,,,,,
17,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-A9,2018-10-13,45,A9,fly,,24,6,13:50,2018-10-19,20:00,,,,,,,,,2018-10-19,0
18,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-E10,2018-09-28,30,E10,fly,,17,1,12:00,2018-10-01,13:25,stuck in cotton,,,,,,,,,
19,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-G3,,,G3,,,,,,,,,,,,,,,,,
20,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-H9,,,H9,,,,,,,,,,,,,,,,,
21,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-B5,2018-10-14,46,B5,fly,,12,6,14:40,2018-10-21,19:50,no space in FR but placed in incubator,,,,,,,,,
22,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-E12,2018-09-29,31,E12,fly,,16,6,11:30,2018-10-06,21:40,,4,22,2018-10-06,21:40,2018-10-16,20:00,,2018-10-16,0
23,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-A4,2018-10-21,53,A4,fly,2018-11-06,11,1,12:35,2018-10-08,14:00,,,,,,,,,2018-10-08,0
24,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-A2,2018-09-28,30,A2,fly,,7,6,12:00,2018-10-06,21:40,,4,2,2018-10-06,21:40,,,,,
25,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-H4,2018-09-28,30,H4,fly,,19,2,12:00,2018-10-06,21:40,,4,30,2018-10-06,21:40,2018-12-26,20:00,,2018-12-26,0
26,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-B3,,,B3,,,,,,,,,,,,,,,,,
27,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-C11,2018-10-31,64,C11,fly,,,,,,,frozen,,,,,,,,2018-10-31,1
28,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-G5,,,G5,,,,,,,,,,,,,,,,,
29,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-G11,2018-12-03,97,G11,fly,2018-12-13,29,1,20:30,2018-12-20,20:00,no space in FR but placed in incubator,,,,,,,,,
30,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,RT,A13RT-H6,,,H6,,,,,,,,,,,,,,,,,
1,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-A6,,,A6,,,,,,,,,,,,,,,,,
2,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-F2,,,F2,,,,,,,,,,,,,,,,,
3,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-D12,,,D12,,,,,,,,,,,,,,,,,
4,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-E4,,,E4,,,,,,,,,,,,,,,,,
5,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-E1,,,E1,,,,,,,,,,,,,,,,,
6,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-E6,,,E6,,,,,,,,,,,,,,,,,
7,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-F9,,,F9,,,,,,,,,,,,,,,,,
8,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-F3,,,F3,,,,,,,,,,,,,,,,,
9,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-A1,,,A1,,,,,,,,,,,,,,,,,
10,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-C7,,,C7,,,,,,,,,,,,,,,,,
11,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-D4,,,D4,,,,,,,,,,,,,,,,,
12,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-F11,,,F11,,,,,,,,,,,,,,,,,
13,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-D8,,,D8,,,,,,,,,,,,,,,,,
14,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-A7,,,A7,,,,,,,,,,,,,,,,,
15,,OG,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-G9,,,G9,,,,,,,,,,,,,,,,,
16,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-B6,,,B6,,,,,,,,,,,,,,,,,
17,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-H10,,,H10,,,,,,,,,,,,,,,,,
18,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-C1,,,C1,,,,,,,,,,,,,,,,,
19,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-D5,,,D5,,,,,,,,,,,,,,,,,
20,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-E2,,,E2,,,,,,,,,,,,,,,,,
21,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-G4,,,G4,,,,,,,,,,,,,,,,,
22,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-D1,,,D1,,,,,,,,,,,,,,,,,
23,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-C5,,,C5,,,,,,,,,,,,,,,,,
24,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-A5,,,A5,,,,,,,,,,,,,,,,,
25,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-E8,,,E8,,,,,,,,,,,,,,,,,
26,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-B10,,,B10,,,,,,,,,,,,,,,,,
27,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-H11,,,H11,,,,,,,,,,,,,,,,,
28,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-D3,,,D3,,,,,,,,,,,,,,,,,
29,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-B12,,,B12,,,,,,,,,,,,,,,,,
30,,Ferris,,,,2018-08-16,,2018-08-28,13,Apple,,,,,,,,,,,,2018-09-12,,,,,SO,A13SO-E9,,,E9,,,,,,,,,,,,,,,,,
1,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-1,,,,,,,,,,,,,,,,,,,,
2,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-2,,,,,,,,,,,,,,,,,,,,
3,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-3,,,,,,,,,,,,,,,,,,,,
4,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-4,,,,,,,,,,,,,,,,,,,,
5,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-5,,,,,,,,,,,,,,,,,,,,
6,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-6,,,,,,,,,,,,,,,,,,,,
7,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-7,,,,,,,,,,,,,,,,,,,,
8,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-8,,,,,,,,,,,,,,,,,,,,
9,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-9,,,,,,,,,,,,,,,,,,,,
10,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-10,,,,,,,,,,,,,,,,,,,,
11,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-11,,,,,,,,,,,,,,,,,,,,
12,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-12,,,,,,,,,,,,,,,,,,,,
13,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-13,,,,,,,,,,,,,,,,,,,,
14,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-14,,,,,,,,,,,,,,,,,,,,
15,,OG,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-15,,,,,,,,,,,,,,,,,,,,
16,,Ferris,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-16,,,,,,,,,,,,,,,,,,,,
17,,Ferris,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-17,,,,,,,,,,,,,,,,,,,,
18,,Ferris,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-18,,,,,,,,,,,,,,,,,,,,
19,,Ferris,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-19,,,,,,,,,,,,,,,,,,,,
20,,Ferris,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-20,,,,,,,,,,,,,,,,,,,,
21,,Ferris,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-21,,,,,,,,,,,,,,,,,,,,
22,,Ferris,,,,2018-08-16,,2018-08-29,14,Apple,,,,,,,,,,,,2018-09-13,,,,,GC,A14-22,,,,,,,,,,,,,,,,,,,,
